2008/7/3 387.742500
2008/7/10 386.785000
2008/7/17 386.555000
2008/7/24 386.372500
2008/7/31 385.717500
2008/8/8 385.082500
2008/8/14 383.457500
2008/8/21 383.937500
2008/8/26 383.102500
2008/9/4 383.677500
2008/9/11 382.162500
2008/9/18 382.895000
2008/9/25 383.045000
2008/10/2 382.097500
2008/10/9 382.707500
2008/10/16 383.065000
2008/10/23 382.870000
2008/10/30 383.322500
2008/11/6 383.690000
2008/11/13 384.910000
2008/11/20 384.317500
2008/11/26 384.160000
2008/12/4 384.640000
2008/12/11 385.530000
2008/12/17 385.747500
2008/12/24 386.207500
2009/1/2 386.320000
2009/1/8 386.430000
2009/1/15 387.155000
2009/1/22 387.310000
2009/1/29 388.095000
2009/2/5 387.167500
2009/2/12 387.062500
2009/2/19 387.185000
2009/2/26 388.497500
2009/3/5 388.742500
2009/3/12 390.455000
2009/3/19 387.950000
2009/3/25 388.660000
2009/4/2 389.510000
2009/4/9 389.577500
2009/4/16 389.050000
2009/4/23 388.535000
2009/4/30 390.510000
2009/5/7 389.517500
2009/5/14 390.172500
2009/5/21 390.607500
2009/5/28 389.775000
2009/6/3 390.625000
2009/6/11 390.305000
2009/6/17 388.860000
2009/6/24 388.630000
2009/7/2 387.780000
2009/7/9 388.815000
2009/7/16 386.917500
2009/7/21 387.787500
2009/7/30 386.957500
2009/8/6 386.635000
2009/8/13 386.247500
2009/8/18 384.995000
2009/8/25 385.250000
2009/9/1 385.147500
2009/9/8 384.520000
2009/9/15 384.157500
2009/9/22 384.230000
2009/9/30 384.477500
2009/10/6 384.025000
2009/10/13 384.485000
2009/10/20 384.705000
2009/10/27 385.092500
2009/11/3 384.997500
2009/11/10 385.370000
2009/11/17 386.720000
2009/11/23 386.677500
2009/12/1 386.975000
2009/12/9 386.880000
2009/12/15 387.057500
2009/12/23 388.840000
2009/12/29 387.792500
2010/1/5 388.327500
2010/1/12 388.172500
2010/1/20 388.575000
2010/1/26 388.205000
2010/2/2 391.622500
2010/2/9 391.095000
2010/2/16 388.857500
2010/2/23 389.157500
2010/3/2 391.852500
2010/3/9 391.553333
2010/3/16 391.187500
2010/3/23 390.700000
2010/3/30 390.447500
2010/4/7 392.342500
2010/4/13 392.455000
2010/4/20 394.037500
2010/4/28 393.020000
2010/5/4 392.902500
2010/5/11 392.815000
2010/5/18 393.160000
2010/5/26 393.550000
2010/6/1 393.883333
2010/6/8 392.965000
2010/6/15 391.990000
2010/6/22 392.035000
2010/6/29 391.130000
2010/7/6 390.807500
2010/7/13 389.742500
2010/7/20 389.865000
2010/7/27 389.935000
2010/8/3 388.880000
2010/8/10 389.017500
2010/8/17 387.715000
2010/8/24 387.040000
2010/8/31 386.762500
2010/9/7 385.505000
2010/9/14 387.010000
2010/9/21 386.392500
2010/9/28 386.837500
2010/10/5 386.860000
2010/10/12 386.810000
2010/10/19 387.252500
2010/10/26 387.767500
2010/11/2 387.947500
2010/11/9 388.485000
2010/11/16 388.530000
2010/11/23 389.217500
2010/11/30 389.825000
2010/12/7 389.785000
2010/12/14 389.375000
2010/12/21 390.440000
2010/12/28 389.685000
2011/1/4 391.817500
2011/1/11 391.190000
2011/1/18 393.007500
2011/1/25 391.152500
2011/2/1 392.637500
2011/2/8 391.957500
2011/2/15 391.700000
2011/2/22 391.885000
2011/3/1 392.627500
2011/3/9 391.505000
2011/3/15 392.207500
2011/3/22 392.007500
2011/3/29 394.202500
2011/4/5 NaN
2011/4/12 393.600000
2011/4/19 392.990000
2011/4/26 394.975000
2011/5/3 393.505000
2011/5/10 392.567500
2011/5/17 395.362500
2011/5/24 395.195000
2011/5/31 394.275000
2011/6/7 NaN
2011/6/14 393.710000
2011/6/21 393.320000
2011/6/28 392.447500
2011/7/5 393.186667
2011/7/12 393.205000
2011/7/19 391.795000
2011/7/26 392.312500
2011/8/2 391.275000
2011/8/9 390.675000
2011/8/17 390.110000
2011/8/23 389.422500
2011/8/30 388.430000
2011/9/6 387.322500
2011/9/13 388.490000
2011/9/19 389.390000
2011/9/27 388.745000
2011/10/4 389.242500
2011/10/11 388.912500
2011/10/18 389.092500
2011/10/25 389.332500
2011/11/1 389.807500
2011/11/8 389.995000
2011/11/15 390.435000
2011/11/22 390.745000
2011/11/29 391.210000
2011/12/6 391.427500
2011/12/13 391.835000
2011/12/20 392.347500
2011/12/27 392.495000
2012/1/3 392.825000
2012/1/10 394.135000
2012/1/17 392.527500
2012/1/24 393.485000
2012/1/31 392.582500
2012/2/7 391.937500
2012/2/14 393.430000
2012/2/23 394.560000
2012/2/28 393.695000
2012/3/6 393.280000
2012/3/13 393.910000
2012/3/20 394.635000
2012/3/27 396.045000
2012/4/3 395.040000
2012/4/10 397.135000
2012/4/17 396.377500
2012/4/24 397.075000
2012/5/1 397.495000
2012/5/8 397.655000
2012/5/14 397.747500
2012/5/22 395.945000
2012/5/29 396.162500
2012/6/5 395.640000
2012/6/12 396.450000
2012/6/19 396.325000
2012/6/26 395.785000
2012/7/3 394.187500
2012/7/10 395.055000
2012/7/17 394.072500
2012/7/24 393.217500
2012/7/31 392.730000
2012/8/7 392.960000
2012/8/14 392.895000
2012/8/21 390.623333
2012/8/30 391.662500
2012/9/4 391.400000
2012/9/11 391.020000
2012/9/18 390.840000
2012/9/25 390.812500
2012/10/2 390.720000
2012/10/9 390.520000
2012/10/16 390.782500
2012/10/23 391.215000
2012/10/30 391.565000
2012/11/6 391.870000
2012/11/13 392.915000
2012/11/20 393.357500
2012/11/27 394.985000
2012/12/4 393.290000
2012/12/11 394.317500
2012/12/18 395.257500
2012/12/27 394.935000
2013/1/3 394.977500
2013/1/8 395.257500
2013/1/15 395.685000
2013/1/22 395.302500
2013/1/29 396.437500
2013/2/5 397.522500
2013/2/12 395.795000
2013/2/19 397.285000
2013/2/26 396.195000
2013/3/5 398.477500
2013/3/12 396.785000
2013/3/19 398.387500
2013/3/26 397.802500
2013/4/2 399.280000
2013/4/9 398.455000
2013/4/15 397.750000
2013/4/23 398.597500
2013/4/30 399.520000
2013/5/7 399.822500
2013/5/14 399.742500
2013/5/21 400.245000
2013/5/28 400.577500
2013/6/4 399.345000
2013/6/11 398.205000
2013/6/18 398.710000
2013/6/25 399.107500
2013/7/2 398.220000
2013/7/9 398.250000
2013/7/16 397.452500
2013/7/23 396.812500
2013/7/30 396.390000
2013/8/6 394.425000
2013/8/13 395.427500
2013/8/20 394.387500
2013/8/27 394.912500
2013/9/3 394.652500
2013/9/10 393.985000
2013/9/17 393.147500
2013/9/24 393.190000
2013/10/3 393.572500
2013/10/8 393.553333
2013/10/15 393.825000
2013/10/22 394.002500
2013/10/29 394.507500
2013/11/5 394.612500
2013/11/12 395.975000
2013/11/19 394.647500
2013/11/26 396.245000
2013/12/3 396.255000
2013/12/10 396.250000
2013/12/17 398.837500
2013/12/24 397.180000
2013/12/31 397.650000
